W2_WeightSocDemTurnAttrition	region	age	gender	W1_news_socmed	W1_news_important	W1_news_notime	W1_news_toomuch	W1_news_switchaway	W1_news_notinteresting	W2_news_socmed	W2_news_important	W2_news_notime	W2_news_toomuch	W2_news_switchaway	W2_news_notinteresting	congruence	congruence_EU	avoidance	education	interest	knowledge	internal_efficacy	external_efficacy	avoidance_alt	sample
1.4446887	0.0	60	0	2	2	2	1	1	2	1	2	2	2	1	2	0.0480299	3.5556517	1.6666666	1	7.0	2.0	3.5	1.0	-0.85508096	1.0
1.1297438	0.0	27	0	3	2	3	2	1	1	3	1	2	2	1	2	1.043716	1.043716	2.0	2	7.0	4.0	3.5	4.0	-0.63238525	1.0
2.0427656	0.0	69	0	2	1	1	4	1	2	1	1	1	1	1	2	0.25711823	0.25711823	1.8333334	1	8.0	3.0	4.0	3.5	-0.67123705	1.0
1.0087442	0.0	56	1	4	1	4	2	2	2	4	1	4	4	2	2	1.0480299	1.043716	2.5	1	7.0	2.0	3.5	2.5	-0.07129575	1.0
	0.0	67	1	1	4	2	3	2	2									2.3333333	0	0.0	0.0	1.0	1.0	-0.14816312	
	0.0	56	1	1	1	5	1	5	1									2.3333333	0	7.0	2.0	2.5	3.0	-0.26966265	
	0.0	44	1	4	1	3	4	2	1	4	1	2			1	0.55565166	4.742882	2.5	1	7.0	1.0	3.0	4.0	-0.13906042	1.0
0.7465202	0.0	51	0	1	1	1	1	1	1	1	1	1	1	1	4	0.39948225	0.99281	1.0	2	9.0	2.0	5.0	5.0	-1.585484	1.0
1.2381625	0.0	37	1	4	3	4	4	2	2	4	2	1	4	2	2	1.0480299	1.0480299	3.1666667	1	5.0	2.0	2.0	1.0	0.61231375	1.0
3.8754947	0.0	60	0	1	1	1	2	1	2	1	2	1	1	1	1	1.043716		1.3333334	1	6.0	2.0	1.5	1.0	-1.1622247	1.0
	0.0	63	1	3	2	2	4	2	2	3	1	3	4	3	5	5.5556517	5.5556517	2.5	2	7.0	2.0	5.0	1.0	-0.019951414	1.0
	0.0	19	0	2	1	5	1	1	1	1	2	4	3	1	3		1.6847858	1.8333334	1	7.0	3.0	5.0	4.0	-0.8149347	
0.71664023	0.0	67	0	1	1	2	2	1	2	1	1	2	1	1	2	1.956284	1.956284	1.5	1	8.0	3.0	5.0	4.5	-1.0072572	1.0
1.4533813	0.0	52	1	2	2	3	4	4	3	4	3	4	2	3	2	0.043715954	1.5556517	3.0	2	8.0	1.0	4.0	2.5	0.58541757	1.0
	0.0	20	0	4	5	5	5	3	5	1	1	4	3	2	5			4.5	2	2.0	2.0	1.5	2.0	2.2140405	
	0.0	21	0	4	3	4	2	2	2									2.8333333	1	6.0	4.0	2.0	2.5	0.2720057	
1.7170614	0.0	60	1	1	1	1	3	1	1	1	1	1	1	1	1	1.956284	1.956284	1.3333334	2	10.0	4.0	4.0	3.5	-1.245176	1.0
0.77489674	0.0	53	0	1	1	2	1	3	2	1	1	1	1	1	1	0.0480299	0.0480299	1.6666666	2	6.0	3.0	4.0	4.0	-0.82943547	1.0
	0.0	31	0	2	2	2	2	2	1									1.8333334	2	5.0	1.0	1.5	3.0	-0.76404434	
	0.0	51	0	3	2	3	3	1	3	3	3	2	4	2	3	0.0480299	0.0480299	2.5	2	6.0	2.0	3.0	2.5	0.043979384	1.0
	0.0	23	0	2	4	2	4	1	2									2.5	2	9.0	3.0	5.0	2.0	-0.0013174342	
5.7823834	0.0	32	1	3	3	3	3	3	3	3	3	3	3	3	3	0.043715954	0.043715954	3.0	0	0.0	0.0	3.0	3.0	0.5636059	1.0
	0.0	19	1	3	3	3	3	3	3									3.0	1	5.0	2.0	3.0	3.0	0.5636059	
	0.0	24	0	4	2	5	4	3	3									3.5	1	7.0	2.0	3.5	3.5	1.0227237	
1.1141177	0.0	31	0	2	3	4	4	1	2	4	3	5	5	1	2	1.0480299	1.0480299	2.6666667	2	7.0	3.0	4.0	1.5	0.13696672	1.0
1.6310215	0.0	49	0	1	1	1	1	1	1	2	1	2	2	1	1	0.55565166	3.04803	1.0	1	9.0	2.0	4.0	2.0	-1.585484	1.0
	0.0	31	0	2	1	2	2	1	2	2	2	4	1	1	2	1.2571182	0.60051775	1.6666666	2	9.0	4.0	4.5	4.5	-0.8565777	1.0
	0.0	33	0	3	2	1	1	2	5	1	3	2	2	1	3	2.956284	1.4443483	2.3333333	2	0.0	2.0	2.0	1.5	0.073934935	1.0
4.534919	0.0	48	0	4	3	3	2	1	4	3	2	3		1	3			2.8333333	1	0.0	4.0	1.0	1.5	0.44926095	
	0.0	36	0	2	2	2	2	2	4	4	4	4	2	4	2	2.2571182	1.6005177	2.3333333	1	8.0	4.0	4.0	4.0	-0.0047284584	1.0
	0.0	27	0	1	3	2	2	1	1	2	3	4	4	1	2	1.3152142	1.3994823	1.6666666	2	0.0	2.0	1.0	3.5	-0.9170611	1.0
5.7823834	0.0	70	0	5	2	3	4	1	4	4	2	3	3	2	3	2.956284	1.4443483	3.1666667	0	8.0	1.0	3.0	1.0	0.76859784	1.0
	0.0	27	1	2	2	5	4	2	2	2	3	4	4	2	4	0.60051775	0.60051775	2.8333333	2	4.0	1.0	2.0	2.0	0.29427135	1.0
0.69013304	0.0	24	1	3	2	2	2	3	3	4	2	3	3	4	2	3.7428818	3.7428818	2.5	2	4.0	2.0	1.5	3.5	0.06683373	1.0
1.7612157	0.0	31	1	4	4	4	2	2	3	4	4	4	3	1	3	1.5556517	1.5556517	3.1666667	2	1.0	1.0	1.5		0.6967617	
0.80988073	0.0	40	0	4	2	4	4	4	4		1	5	4	2	2	1.4443483	1.4443483	3.6666667	2	9.0	3.0		1.0	1.2948494	
0.8082245	0.0	45	0	4	2	3	2	2	2	4	2	3	2	4	3	1.7428818		2.5	2	9.0	1.0	2.5	3.0	-0.054612465	1.0
	0.0	48	0	4	2	4	4	2	3									3.1666667	0	6.0	0.0	3.5	1.5	0.6937683	
	0.0	42	1	2	3	3	4	2	4									3.0	2	3.0	1.0	3.0	2.5	0.66219777	
	0.0	20	1		5	4	4	4	5	5	4	4	4	3	5	0.043715954	0.043715954		2	4.0	0.0	3.0	2.0		
5.7823834	0.0	27	1	2	4	3	4	3	2	3	5	2	2	2	2	5.3994823	0.55565166	3.0	0	2.0	0.0		2.0	0.50162584	
	0.0	43	1	4	2	3	2	3	4									3.0	2	6.0	2.0	4.0	1.5	0.62558603	
0.25420377	0.0	72	1	1	1	3	3	1	3	2	1	2	3	1	2	1.043716	1.043716	2.0	2	9.0	3.0	4.0	4.0	-0.42903048	1.0
0.6852926	0.0	77	0	1	2	2	2	2	2	2	2	1	3	1	3	0.043715954	0.043715954	1.8333334	1	8.0	2.0	1.5	2.5	-0.66161865	1.0
	0.0	71	1	3	1	1	5	1	3	3	2	1	3	2	3	3.5556517	3.5556517	2.3333333	1	8.0	2.0	1.5	1.5	-0.09729817	1.0
0.4982174	0.0	67	1	2	2	2	3	3	4	4	2	4	2	1	4	2.04803	2.04803	2.6666667	1	4.0	0.0	2.5	1.5	0.3394135	1.0
	0.0	51	0	1	2	1	1	1	1	2	2	1	3	1	1	0.55565166	0.55565166	1.1666666	2	10.0	2.0	2.0	2.0	-1.4138333	1.0
	0.0	33	0	1	2	2	4	1	5	2	4	5	4	2	5	0.95628405	0.95628405	2.5	2	6.0	1.0	3.0	3.0	0.26401743	1.0
	0.0	78	1	1	3	1	3	1	3	1	3	2	4	1	2	2.043716	2.043716	2.0	0	2.0	0.0	1.0		-0.39566392	
	0.0	23	1	4	1	1	1	2	1	3	3	4	2	3	3	1.6847858	1.6847858	1.6666666	2	1.0	2.0	4.0	2.0	-0.9594574	1.0
	0.0	65	1	3	2	1	4	4	3	4	2	4	2	3	4	1.7428818		2.8333333	2	9.0	1.0	2.5	4.0	0.42616224	1.0
0.87560546	0.0	51	0	1	1	4	4	1	2	1	1	1	1	1	1	1.043716	2.7428818	2.1666667	2	10.0	3.0	3.0	1.0	-0.3570143	1.0
0.8101409	0.0	56	0	4	4	2	3	3	4	4	4	3	3	2	2	1.4443483	1.4443483	3.3333333	2	6.0	1.0	2.5	1.0	0.98407406	1.0
1.0319848	0.0	29	0	2	2	3	3	1	3	2	3	2	2	1	2	0.31521416	0.0480299	2.3333333	2	1.0	3.0	2.5	3.0	-0.10670019	1.0
0.8556778	0.0	43	0	1	1	2	2	1	2	2	1	4	4	1	2	0.25711823	0.25711823	1.5	2	10.0	4.0	4.0	3.0	-1.0072572	1.0
	0.0	59	1	4	4	1	1	3	4	3	4	3	3	3	4	5.9928102	4.742882	2.8333333	1	5.0	2.0	1.0	1.5	0.4887986	1.0
	0.0	45	0	4	2	4	4	4	4	1	1	5	3	1	1	3.5556517	3.5556517	3.6666667	1	10.0	1.0		1.0	1.2948494	
1.838781	0.0	36	1	5	1	3	3	3	3	5	5	3	3	3	4			3.0	2	0.0	1.0	1.0	1.0	0.5216636	
	0.0	21	1	2	3	5	2	1	2									2.5	2	2.0	1.0	2.5	3.5	-0.048373904	
	0.0	52	0	3	3	3	3	3	3									3.0	2	9.0	2.0	3.0	2.0	0.5636059	
	0.0	20	0	5	2	4	4	3	3	5	2	4	3	2	3	2.5556517	2.5556517	3.5	1	7.0	3.0	3.5	4.0	1.0184358	1.0
	0.0	48	0	4	2	2	2	4	2	2	4	2	3	2	2	1.7428818		2.6666667	2	9.0	1.0	3.5	3.5	0.1383959	1.0
	0.0	32	1	4	4	5	3	4	4									4.0	1	3.0	2.0	2.0	1.5	1.6229643	
	0.0	25	1	2	5	2	2	2	2	2	3	4	4	1	2	1.2571182	1.2571182	2.5	2	0.0	1.0	2.0	2.5	0.004013138	1.0
0.76142925	0.0	60	0	5	3	4	4	3	2	5	3	5	5	3	4	1.4443483	1.4443483	3.5	2	7.0	4.0	1.0	2.0	0.93698126	1.0
	0.0	27	1	4	5	2	3	4	4	3	5	3	5	3	5	3.5556517	3.5556517	3.6666667	1	0.0	1.0	2.5	3.0	1.3297127	1.0
	0.0	35	1	4	4	5	3	3	3									3.6666667	2	5.0	1.0	3.0	1.0	1.1958711	
	0.0	31	1	4	2	4	2	2	2									2.6666667	2	7.0	4.0	3.5	2.0	0.10035498	
4.716611	0.0	41	0	5	3	5	4	1	4	4	2	5	5	2	4	5.043716	5.043716	3.6666667	1	6.0	1.0	1.0	1.0	1.2501835	1.0
	0.0	77	0	5	1	1	1	1	2	1	1	1	1	4	1	0.95628405	0.95628405	1.8333334	2	8.0	2.0	4.0	4.0	-0.72966045	1.0
	2.0	53	1	3	2	3	4	3	3									3.0	2	0.0	2.0		2.5	0.56210923	
0.0945736	2.0	67	1	2	1	3	4	1	3	3	1	2	3	2	2	0.043715954	0.043715954	2.3333333	2	7.0	2.0	3.0	2.0	-0.108196884	1.0
	0.0	50	1	4	2	4	4	1	1									2.6666667	1	6.0	2.0	2.0	2.0	0.013569836	
	0.0	71	0	1	2	2	1	1	1	2	2	1	2	1	1	1.043716		1.3333334	0	6.0	1.0	2.0	3.0	-1.2588658	1.0
0.8902258	0.0	30	1	3	1	2	3	1	2	2	1	3	4	1	4	1.043716	1.043716	2.0	2	9.0	3.0	4.0	4.0	-0.5357441	1.0
	2.0	50	0	2	2	4	2	1	2	2	2	4	2	1	2	1.043716	2.7428818	2.1666667	2	10.0	3.0	4.0	4.0	-0.37499207	1.0
	0.0	33	0	2	1	4	5	1	2									2.5	2	9.0	4.0	3.0	4.0	-0.03618071	
5.7823834	0.0	30	1	3	1	3	2		1	4	2	4	3	1	2	3.7428818	0.043715954		0	3.0	0.0	1.5	2.0		
	0.0	44	1	3	3	3	3	3	3	3	3	3	3	3	3	3.5556517	3.5556517	3.0	1	7.0	0.0	3.0	3.0	0.5636059	1.0
0.5402448	0.0	44	1	1	1	3	2	1	1	1	1	1	2	1	1	2.3994823		1.5	2	7.0	3.0	2.0	4.0	-1.1053951	1.0
	0.0	34	1	2	2	3	2	1	1									1.8333334	2	8.0	2.0	4.5	2.5	-0.78306484	
	0.0	43	1	4	2	3	4	2	5									3.3333333	1	4.0	2.0	2.5	1.0	1.0450115	
0.7972121	0.0	48	0	1	2	1	3	1	2	2	1	1	1	1	1	0.25711823		1.6666666	2	1.0	3.0	1.0	1.5	-0.82041997	1.0
1.1487528	0.0	40	1	4	3	5	4	3		5	5	5	4	3	5	1.4443483	1.4443483		1	0.0	1.0	1.5	1.0		
5.7823834	0.0	63	1	2	2	3	4	2	4	2	2	2	3	1	3	3.5556517	3.5556517	2.8333333	0	0.0	3.0	1.0	1.0	0.49054706	1.0
1.6769606	0.0	39	1	3	3	3	3	3	3	4	5	3	3	2	5	1.4443483	1.4443483	3.0	2	4.0	0.0	3.5	3.0	0.5636059	1.0
3.2811143	0.0	61	1	2	3	3	3	2	2	2	2	3	4	3	2	1.043716	1.043716	2.5	0	2.0	0.0	2.0	3.0	-0.014166848	1.0
	0.0	24	1	3	2	4	4	1	2									2.6666667	2	7.0	3.0	2.5	2.0	0.11599556	
	0.0	37	1	5	3	2	4	3	3									3.3333333	0	0.0	1.0		3.0	0.8801517	
4.6034365	0.0	40	0	4	4	3	1	2	2	2	3	1	2	3	2	1.4443483	1.4443483	2.6666667	1	6.0	2.0	3.0	3.0	0.11853496	1.0
	0.0	52	1	2	2	2	2	3	1									2.0	2	2.0	1.0	3.5	1.0	-0.5900564	
4.5810957	0.0	32	0	4	3	2	4	3	2	3	4	3	1	2	4	0.31521416	0.31521416	3.0	1	4.0	2.0	1.5	3.0	0.4763668	1.0
	0.0	59	1	3	2	2	3	1	1	3	3	1	2	1	2	2.043716	2.043716	2.0	2	5.0	2.0	2.0	3.0	-0.61719865	1.0
0.7480316	0.0	66	0	3	1	1	2	1	1	2	1	1	2	1	1	5.9928102	0.55565166	1.5	1	10.0	3.0	4.0	1.0	-1.1139709	1.0
	0.0	49	0	1	1	3	4	3	4	2	1	2	4	2	2	0.95628405	0.95628405	2.6666667	2	5.0	2.0	2.5	3.0	0.34220466	1.0
5.3075833	0.0	52	0	2	1	2	1	1	2	2	1	2	1	2	1	0.7428818	0.7428818	1.5	0	10.0	3.0	2.0	3.0	-1.0267317	1.0
2.3585825	0.0	44	0	2	2	4	4	1	2	2	2	5	4	2	5			2.5	2	4.0	0.0	1.5	1.0	-0.03468401	
1.034755	0.0	42	0	2	2	1	1	1	5	3	2	1	5	2	3	0.95628405	0.95628405	2.0	2	7.0	4.0	3.0	2.5	-0.25073254	1.0
	0.0	46	1	2	4	4	2	1	3									2.6666667	2	6.0	2.0	3.0	1.0	0.22141469	
	0.0	18	0	1	2	2	4	1	1									1.8333334	2	2.0	2.0	1.5	3.0	-0.7484038	
2.9747825	0.0	43	1	4	5	3	3	3	3	4	5	1	4	3		3.2571182	2.6005177	3.5	1	0.0	2.0	1.0	3.0	1.0575869	1.0
	0.0	26	1	3	2	4	3	1											2	4.0	2.0	1.0	1.0		
	0.0	64	1	1	1	1	2	1	1	1	1	1	1	1	1	1.956284	1.956284	1.1666666	1	10.0	2.0	2.5	1.0	-1.41533	1.0
1.1238878	0.0	33	0	1	1	2	3	1	1	3	2	2	3	1	1	1.4443483	1.4443483	1.5	2	9.0	2.0		2.5	-1.0902085	
	0.0	52	0		4	2	5	3	3	1	2	3		1	2	7.5556517	7.5556517		2	1.0	1.0	2.0			
	0.0	32	1	4	2	2	2	2	2	3	2	3	4	2	2	2.5556517	2.5556517	2.3333333	2	6.0	3.0	1.5	2.5	-0.20957991	1.0
	0.0	33	0	3	2	4	5	1	3									3.0	2	9.0	4.0	4.5	2.5	0.5392549	
	0.0	28	1	2	2	4	5	3	3									3.1666667	2	5.0	3.0	2.0	4.0	0.7365511	
	0.0	27	1	5	2	5	5	1	4	5	2	4	3	2	2	2.3994823	1.7428818	3.6666667	2	3.0	2.0	2.0	2.0	1.2486868	1.0
	0.0	27	0	4	2	3	5	1	2	2	2	3	5	1	3	0.60051775		2.8333333	2	6.0	2.0	1.5	2.5	0.28186172	1.0
	0.0	53	1	5	4	5		4	4	4	2	5	3		4	1.4443483	1.4443483		1	1.0	2.0		1.0		
	0.0	26	1	2	2	4	4	1	1									2.3333333	2	6.0	1.0	4.0	3.0	-0.28778931	
	0.0	22	1	2	2	2	4	1	1	2	2	1	2	1	1	0.99281	0.39948225	2.0	2	5.0	0.0	3.0	4.0	-0.5977242	1.0
1.0071448	0.0	57	1	1	1	1	1	1	1	1	1	1	1	1	1	0.043715954	3.7428818	1.0	1	2.0	1.0	1.0	1.0	-1.585484	1.0
1.7961857	0.0	30	1	4	5		4	3		3	5	2	2	2	3	2.043716	2.043716		2	1.0	0.0	2.0			
	0.0	47	1		5		1		5	5	5			5	5	3.5556517	3.5556517		1	0.0	0.0				
	0.0	41	0	4	3	3	3	3	3	4	3	4	4	3	4	0.44434834	0.44434834	3.1666667	1	4.0	2.0	3.5	3.0	0.7142855	1.0
	0.0	46	1	2	1	1	1	4	1	1	2	2	2	2	2	0.60051775	0.60051775	1.6666666	1	6.0	2.0	5.0	5.0	-0.9128407	1.0
	0.0	30	1						3	3	4		3	3	3	2.99281	2.99281		2	4.0	0.0				
	0.0	34	0	4	2	2	4	2	3	4	3	3	2	2	4	1.7428818	1.7428818	2.8333333	2	2.0	3.0	1.5	1.0	0.38383347	1.0
	0.0	32	1	4	3	4	2	2	4									3.1666667	1	0.0	1.0	1.0		0.7782163	
	0.0	22	1	4	2	2	3	2	3	4	2	4	4	3	2			2.6666667	2	4.0	2.0	2.5	3.5	0.21367942	
	0.0	63	1	2	2	1	2	1	3	5	3	5	4	1	5	2.5556517	1.043716	1.8333334	2	7.0	2.0	4.0	3.0	-0.58678913	1.0
	0.0	29	1	5	5	5	4	4	3									4.3333335	1	0.0	1.0		1.0	1.8623433	
3.2099814	0.0	33	1	4	2	4	2	2	2	4	2	4	5	4	5	1.4443483	1.4443483	2.6666667	1	6.0	1.0	3.0	3.5	0.10035498	1.0
	0.0	24	1	4	2	2	4	2	2									2.6666667	2	4.0	1.0	2.0	3.0	0.13072816	
2.7046537	1.0	64	0	2	2	2	2	2	1	3	3	4	4	4	3			1.8333334	1	6.0	0.0	3.0	3.0	-0.76404434	
	0.0	26	1	4	2	4	4	3	4	2	4	4	4	3	2	0.25711823	0.25711823	3.5	2	5.0	1.0	2.5	2.5	1.1208615	1.0
	0.0	21	1	4	2	4	4	1	1									2.6666667	2	4.0	2.0	3.5	5.0	0.013569836	
	0.0	44	0	4	4	5	4	2	3									3.6666667	2	0.0	4.0	1.0	1.0	1.1920372	
	0.0	22	1	4	4	3	2	3	4									3.3333333	2	0.0	1.0	2.0	3.0	0.9688875	
3.7503939	0.0	57	0	5	4		5	3	5	5	3	3	4	3	5	1.4443483	1.4443483		1	0.0	1.0	4.0	1.0		
	0.0	36	0	2	2	4	4	1	2	2	2	4	4	3	2	1.0480299	1.0480299	2.5	2	8.0	4.0	3.5	4.0	-0.03468401	1.0
	0.0	24	1	4	2	3	4	1	2									2.6666667	2	5.0	3.0	2.5	2.0	0.11170769	
	0.0	23	1								4					0.0480299	2.043716		2	5.0	3.0		1.0		
1.6036059	0.0	53	0	1	1	4	2	1	2	1	1	1	1	1	2	2.7428818	2.7428818	1.8333334	1	8.0	2.0	2.5	2.0	-0.69732237	1.0
	1.0	58	1	2	1	4	2	3	3									2.5	2	10.0	2.0	3.5	2.0	0.054438304	
	0.0	37	1	2	3	4	3	2	2	4	3	4	2	1	3	3.043716	3.043716	2.6666667	2	3.0	1.0	1.5	1.0	0.1408006	1.0
	0.0	41	1	4	3	5	3	4	4									3.8333333	2	2.0	1.0	1.5	1.0	1.4513136	
	0.0	69	1	4	1	3	2	1		3	2	1	3	1	1				2	0.0	1.0	1.0	1.0		
	0.0	33	1	3	3	4	4	2	2									3.0	1	3.0	2.0	1.5	2.0	0.4616342	
4.1380343	0.0	36	1	4	3	3	4	4	3	5	3	5	4	4	3	2.5556517	2.5556517	3.5	0	0.0	1.0	1.0	1.0	1.0584275	1.0
	0.0	44	1	3	2	5	3	1	2									2.6666667	1	5.0	2.0	2.0	3.0	0.10080897	
	0.0	38	0	2	4	2	2	2	2									2.3333333	1	4.0	0.0	1.0	1.0	-0.16763759	
0.9961695	1.0	38	1	3	3	5	3	2	2	4	5	4	4	1	2			3.0	2	0.0	3.0	1.0	1.0	0.4464476	
	0.0	44	1	3	2	4	2	1	2									2.3333333	2	4.0	2.0	2.5	2.0	-0.2243125	
2.133868	0.0	48	0	2	2	4	3	1	2	4	3	3	3	2	2	2.99281	2.99281	2.3333333	2	0.0	0.0	1.0	1.0	-0.20483804	1.0
	0.0	54	0	4	5	4	2	1	3									3.1666667	1	2.0	2.0	3.0	1.0	0.69442457	
	0.0	20	1	3	3	3	3	3	3									3.0	1	4.0	2.0	3.0	3.0	0.5636059	
1.0258461	0.0	53	1	1	2	1	1	1	1	3	1	1	3	1	4	3.5556517	3.5556517	1.1666666	1	3.0	3.0	2.0	1.0	-1.4138333	1.0
0.53107166	0.0	50	1	2	2	4	2	1	1	2	3	5	4	1	2	3.5556517	3.5556517	2.0	2	7.0	3.0	4.5	1.0	-0.62809736	1.0
0.7267285	0.0	76	0	1	1	1	1	1	1	1	1	1	1	1	1	1.956284	1.956284	1.0	1	9.0	2.0	2.5	2.0	-1.585484	1.0
	0.0	40	0	1	1	1	1	1	1	2	1	3	2	1	1	1.956284	3.6847858	1.0	1	10.0	3.0	3.0	4.0	-1.585484	1.0
1.7113664	0.0	46	1	1	1	1	3	1	1	1	1	5	5	1	1		1.7428818	1.3333334	2	10.0	2.0	1.5	1.0	-1.245176	
	0.0	67	1	1	1	1	2	1	1	1	1	1	2	1	1	0.043715954	2.04803	1.1666666	2	8.0	1.0	2.5	1.0	-1.41533	1.0
	0.0	65	1	4	4	5	5	3	5	4	5	4	5	4	5	2.956284	2.956284	4.3333335	2	6.0	2.0	1.5	1.0	2.0423899	1.0
0.25207916	0.0	65	1	1	2	2	4	2	3	2	3	4	3	2	3	1.7428818	1.7428818	2.3333333	2	6.0	1.0			-0.06820526	
	0.0	52	0	2	1	1	3	1											2	10.0	3.0	3.5	1.5		
0.70944077	0.0	72	0	1	1	2	2	1	3	1	1	1	1	5	1	0.95628405	0.95628405	1.6666666	1	8.0	4.0	3.5	3.0	-0.75415194	1.0
0.7216628	1.0	53	0	2	5	1		5			5	5	1	5	5				2	0.0	1.0	1.0	1.0		
5.7823834	0.0	76	0	4	2	4	4	4	4	3	3	3	3	3	3			3.6666667	0	0.0	2.0			1.2948494	
	0.0	23	1	1	4	4	4	1	2									2.6666667	2	3.0	2.0	2.5	4.0	0.15793787	
	0.0	20	1	4	3	4	4	3	3									3.5	1	6.0	1.0	2.0	3.5	1.039407	
0.7018796	0.0	71	0	2	1	2	2	1	2	2	1	2	3	1	2	1.043716	1.043716	1.6666666	1	7.0	3.0	4.0	2.0	-0.8565777	1.0
	0.0	31	1	2	3	4	2	2	3	4	4	4	2	2	3	0.043715954	4.3994823	2.6666667	2	2.0	1.0	2.5	1.0	0.22375186	1.0
	0.0	23	0	3	3	5	2	3	1									2.8333333	2	6.0	1.0	2.5	3.0	0.19717619	
	0.0	23	1	3	1	5	3	1	3	5	4				4	4.5556517	4.5556517	2.6666667	1	0.0	1.0	1.0		0.18226354	
	0.0	54	0	4	3			4			5			4		2.5556517	2.5556517		2	0.0	4.0		1.0		
	0.0	21	1	3	3	4	4	1	2		5	5	4	2	2	1.0480299	1.0480299	2.8333333	1	0.0	1.0	1.0		0.2876463	
0.5560983	0.0	59	1	3	2	2	3	2	2	3	1	3	4	3	2	1.7428818	1.7428818	2.3333333	2	5.0	3.0	1.5	2.0	-0.19010545	1.0
	0.0	55	1	1	2	2	4	1	3	2	2	2	2	2	2	4.742882	4.742882	2.1666667	2	1.0	4.0	2.5	2.5	-0.24219316	1.0
	0.0	36	1	5	5	3		3	5										1	5.0	2.0	1.0	1.0		
1.1070837	0.0	51	1	5	3	1	4	1	3	4	2	1	1	1	3	3.5556517	3.5556517	2.8333333	1	5.0	1.0	3.0	1.0	0.3772084	1.0
2.9297862	0.0	39	1	4	5	5	5	5	5	5	5	5	5	4	5			4.8333335	1	0.0	0.0	1.0	1.0	2.5620162	
	0.0	53	0		5	5	5	5	5										2	3.0	0.0	1.0	1.0		
1.3856474	0.0	51	0	1	1	1	2	1	2	1	1	1	1	1	1	1.3994823	1.3994823	1.3333334	1	4.0	2.0	1.0	1.0	-1.1622247	1.0
	0.0	21	1	5	5	5	5	2	5									4.5	1	4.0	2.0	3.5	3.0	2.1907322	
5.7823834	0.0	48	0	2	4	2	2	1	2	3	2	3	4	1	1	1.043716	1.0480299	2.1666667	0	6.0	1.0	3.5	2.0	-0.3416255	1.0
	0.0	44	1	3	2	4	1	1	2									2.1666667	2	0.0	1.0	1.0	3.0	-0.39446655	
	0.0	40	1	4	1	3	3	2	3									2.6666667	1	6.0	2.0	3.0	1.5	0.19699614	
	0.0	43	0	5	5	4	4	4	5	5	5	4	5	5	5	1.4443483	1.4443483	4.5	1	9.0	4.0	5.0	1.5	2.2135866	1.0
	0.0	70	1	2	1	1	2	1	2	3	2	1	2	1	1	1.043716	2.7428818	1.5	1	8.0	1.0	2.0	2.5	-1.0115452	1.0
0.8141095	0.0	48	0	2	2	2	2	1	2	2	2	2	2	2	2	0.043715954	2.04803	1.8333334	2	8.0	2.0	4.0	4.0	-0.684927	1.0
	0.0	51	0	1	1	2	1	1	2	1	2	4	1	1	2	1.2571182	0.007189989	1.3333334	2	8.0	3.0	4.0	3.5	-1.1774113	1.0
	0.0	69	1	3	1	4	3	1	2	2	2	3	4	1	5	0.55565166	0.55565166	2.3333333	2	9.0	4.0	3.5	2.0	-0.2258092	1.0
	0.0	48	0	2	3	3	3	3	3	3	4	1	2	3	3	3.5556517	3.5556517	2.8333333	1	4.0	1.0	1.5	3.0	0.41292635	1.0
	0.0	20	1	3	4	5	3	5	3	4	3	4	2	1	3	7.3994823	7.3994823	3.8333333	0	6.0	1.0	3.5	3.0	1.3931674	1.0
0.37640154	0.0	70	0	2	4	2	3	1	2	2	2	2	2	1	2	0.043715954	0.043715954	2.3333333	2	7.0	4.0	3.5	2.5	-0.17147146	1.0
	0.0	38	1	5	3	5	4	1	3	5	3	5	2	2	5	1.4443483	1.4443483	3.5	2	5.0	2.0	2.0	1.0	0.9970782	1.0
	0.0	29	0	2	4	1	3	2	1	1	3	1	1	2	1	1.7428818	3.5556517	2.1666667	2	5.0	2.0	2.5	1.5	-0.4055563	1.0
0.2805301	0.0	68	1	4	2	3	4	1	2	3	3	2	4	2	3	2.6005177	2.6005177	2.6666667	2	7.0	1.0	2.0	2.0	0.11170769	1.0
0.6772883	0.0	45	1	1	5	1	2	1	1	3	1	2	2	2	2	1.5556517	1.5556517	1.8333334	2	8.0	3.0	4.0	1.5	-0.7287271	1.0
0.52056104	0.0	57	1	2	2	3	4	2	2	2	1	2	3	2	2	1.0480299	1.0480299	2.5	2	4.0	1.0	2.5	1.5	-0.015663546	1.0
	0.0	39	1	3	3	3	3	3	3									3.0	2	8.0	1.0	4.0	2.0	0.5636059	
0.9497507	0.0	26	0	2	4	2	3	2	2	3	3	3	2	4	3	0.9519701	0.9519701	2.5	2	5.0	2.0	3.0	4.0	0.0025164406	1.0
0.5571784	0.0	34	1	4	5	4	4	2	3	2	3	2	3	2	4	0.44434834	0.44434834	3.6666667	2	6.0	2.0	2.5	2.5	1.2087206	1.0
	0.0	50	1	3	2	2	4	2	3									2.6666667	2	6.0	3.0	2.0	2.0	0.23315388	
3.3477259	0.0	42	1	1	3	2	4		3	5	3	4	2		3				1	0.0	2.0		2.0		
0.31232256	0.0	65	1	1	2	3	4	2	2	1	2	2	4	3	3			2.3333333	2	0.0	3.0	1.5	1.0	-0.16634312	
